DC Pavadinimas,Prastovos gr.,Prastovos kodas,Prastovos pavadinimas,Komentaras,Laikas (min.),Viso laikas DC,Proc. %,YYYY
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,br koregavimas,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,BR. koregavimas.,27,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briauna,55,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briauna.,21,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunavimas,93,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunavimas strigo,7,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunavime blogai darinejasi barjeras,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunavime reg kopyrai 1 br st apvalinimo frezu reg,21,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunavimo ir grezimo reguliavimas kokybes gerinimas briaunu uzlaidureguliavimas apvalinimo frezu reg briaunos aukscio reg pafrezavimo frezu reg,61,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunavimo koregavimas,135,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunavimo reg,39,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunavimo reguliavimas,165,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briauno kokybes reg,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunos greiciu reguliavimas M.Karsokas,43,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunos kokybes gerinimas,35,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunos kokybes koregavimas,23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Briaunos kokybes korekcijos,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Briaunos kokybes reg,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Briaunos kokybes reguliavimas,27,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunos koregavimas,43,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunos korekcijos,19,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunos regulevimas siause.,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunos uzlaidu sumazinimas del kokybes,7,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunu reguliavimas,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,briaunu reguliavimas greiciu reguliavimas stabde linija,37,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,brokas pjovimo,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dalinime buvo pajungtas pjuklo pakelejo daviklis stabde detales dalinime,27,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dalinimo reguliavimas lauzo detales kampa.,7,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dalinimo reguliavimas lauzo detales kampa. priekio virsu,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,davikliai grezime,21,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,daviklis grerzime,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,daviklis grezime reikiamai neveike,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,del gedimo,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,del grezimo dirzu pakelejo strigimo,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Del kobros strigimu,55,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,del kokybes,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,del lifto,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,del nukrovimo lifto,23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Del nukrovimo lifto strigimo,23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Del strigimu grezime,25,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Del strigimu nukrovimo lifto ir pasukimo stalo,21,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,detales imusinejo del greicio. reguliavom greicius dirzu padeti GR.,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"detales ispjautos skirtingu matmenu,stringa grezime",23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,DETALES STRINGA GREZIME,19,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,detales stringa grezime,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,detales stringa ties grezimu.,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,detales stringaties grezimu.,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,detales sustrigo grezime detale be kampo,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,detaliu del braizymo tikrinimas isimant idedant detales.,10,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dideles detales pakrovimo liftas nespeja krauti pasukimo stalas nevienodai pasuka detales nukrovimo liftas pakrovus paka stabdo linija,109,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dideles detales pakrovimo liftas nespeja krauti pasukimo stalas nevienodai pasuka detales nukrovimo liftas prikrovus paka stabdo linija,21,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dirbam viena nukrovimo lifto puse,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dirbom vienu liftu,53,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dirpta vienu liftu,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dirzu aukscio reguliavimas,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,droztuku reguliavimas isreguluoti droztukas,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dulketos detales,23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,dulketosdetales,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,frezosregulevimas,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"frezu galandinimas,atsipusios,nera i ka pakeisti",41,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,gr.st. stringa detales,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,greiciai,79,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,greiciai grezime,14,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,greiciu derinimas,19,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,greiciu keitimas,8,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,greiciu regulevimas grezime,51,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"greiciu regulevimas,briaunos koregavimas",23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Greiciu reguliavimas,47,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,greiciu reguliavimas,47,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,greiciu reguliavimas briaunavimas/ grezimas,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,greiciu reguliavimas grezime,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"greiciu reguliavimas, detaliu isemimas tikrinimui",11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"greiciu reguliavimas,pasukimo stalo grezime reguliavimas",35,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,greiciu sureguliavimas,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimas striga.,19,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"grezimas, skersuoja detale",133,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezime buvo atsijunges daviklis,8,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezime detales kampas numustas,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezime dirzu reguliavimas stringa detales,51,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezime greiciu regulevimas,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezime gyliu koregavimas,9,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"grezime keite dirzus kilnojancia asele ir plokstle, nes nejo reguliuoti dirzu aukscio, del to stabde linija, ko pasekoje dege geltonas",13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezime strigo,27,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezime strigo del davikliu,35,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezime stringa,78,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezime stringa detales,71,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezime uzskersuoja detales,25,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo davikliai,31,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo davikliai stigdavo sustabdydavo detales,25,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"grezimo derinimas (dirzu aukstis, greitis).",23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo eiga,31,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo ir briaunavimo koregavimas,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,GREZIMO KOKYBE,19,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo koregavimas,93,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo reg,29,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo skyliu koregavimas,5,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo st. strigo detales sepeciu reguliavimas briaunavime,33,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo staklese stringa detales,45,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo stakliu daviklis neveike,23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo staliuko reguliavimas,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,grezimo strigimai ( pasukimo stalo reguliavimas),25,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,griovelio koregavimas,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,i lifta ivaziuoja po viena detale,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,i lifta ivaziuoja po viena detale ir numeta dirza,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,i nukrovimo lifta suvaziavo po viena detale,9,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,iejimo frezos reg,51,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"imusdavo detales kampa tvarkemir briaunavima ir grezima, kokybe",21,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,iskandziojimai briaunoi,19,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,iskrito 10mm graztas,9,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,iskrito graztas 5mm,9,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,iskrito kitas graztas 5mm,6,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"islygintojai pakrovimo lifte strigo per smarkiai pasukdavo detale, akisnuolat reikedavo reguliuot nes arba paimdavo iskart dvi arba nepaimdavo isvis.",57,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,islygintoju ijungimas,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,ispaudzia detale,9,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,issijungineja liftas nukrovimo,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"kekviena karta,kai prikrauna liftas paka detaliu, stabteli trumpam briaunavimas,todel neina dirbti pastoviai zaliu",27,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"kobra nevienodai sudirba,stabteli linija",11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,kobros sujudas stabdis ir sustoja linija,5,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,kobru eigos slegiu reguliaivimas,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,KOKYBE,255,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Kokybe,25,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,kokybe,311,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,kokybe del raizymu imusimu. liftai nespeja kraut,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,kokybe del raizymu imusimu. liftai nespeja kraut dideles detales,45,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,kokybe.,23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Kokybes reg,19,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,kol isivaziavo linija,9,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,koregavimas briaunavimas,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,koregavimas gamybos metu,19,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,KOREKCIJOS DEL KOKYBES,25,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,kraunant po viena detale liftas stabdo linija,98,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,kreivi pakai pakimba liftai,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Leista leciau del yrankiu trukumo,237,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,leista mazesniu greiciu nes nespeja nukrovimo liftas krauti detaliu 15NPC,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,leista mazesniu greiciu nes nespeja nukrovimo liftas krauti detaliu 15NPC neveikia vienas pakrovimo liftas dirbom vienu liftu,29,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,liftas,113,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"liftas nekrauna po 3 detales,meto jas referencijos darymas",31,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,liftas stabde linija,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,liftas.,25,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,lifto koregavimas nukrovimo,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,lifto strigimai,59,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,lifto strigimas akiu valymas nes buvo apdukleje ir dejo po viena detale,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,liftp strigimai,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,liftu strigimas,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,limpa detales,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,limpa detales pakrovimo lifte,44,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,linijos greiciu reguliavimas,39,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,linijos strigimas ( grezime briaunavime irlifte),21,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,linijos strigimas ( grezime briaunavime irlifte) dazniausiai kai keiciasi lifte puses stabteli linija ir uzgrusdavo ieima i antras briaunavimo stakles,73,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"lite detales uzlipa viena ant kitos reguliavom akis, pletem tarpus tarp detaliu.",11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,matmenu koregavimas,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,matmenu korekcijos,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,matmenu korekcijos ir greiciu reguliavimas,25,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"matmenys, per placios detales, strigdo grezima",31,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,mazesnis npc nes paleidus detales normaliu greiciu liftas stabdo linija,474,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,mazos detales stringa pakrovimo lifte,61,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"mazos detales,nepravaziuoja pro wandresa",17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,meto apvalinimo frezu klaida sustoja stakles,28,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,meto detales nukrovimo liftas,37,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,neapsuka pasukimo stalas,9,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,neime liftai,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"neina paleisti briaunavimo masinos i kas antra kumsteli,nes paleidus sustabdo jas nukirtimas, greiciu reguliavimas",39,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"neisivaziavo dar linija,",13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"nejo leisti koks priklauso npc, stodavo  nukrovimo liftas leidom mazesniu npc, dirbom su viena puse lifto",66,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nelaike stabdis ir atjungdavo grezima,41,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nepaima detaliu pakrovimo liftai,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nepaima detaliu pakrovimo liftas,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nepasuko detales 2ps stalas,8,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nepravaziuoja pro wandresa,17,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nesamone toki greiciai,39,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nespedavo grezti detaliu,9,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nespeja grezimas,22,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nespeja nukraudinet nukrovimo liftai,57,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nespeja nukrovimo liftas,39,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nespejo ispjaut,6,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nesuveikia daviklis,11,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"neveikia B puses islygintojas, (sienos P.)",15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,neveikia islygintojai,47,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,neveikia vienas pakrovimo lifto islygintojas,5,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nevienodai suveikia kobros stabdziuoja linija,23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukorovimo liftas,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftai,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas,65,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"nukrovimo liftas krove po viena detale,o turi krauti po 3",8,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas nekrauna detaliu,45,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas nekrauna kaip yra nustatyta technologineja korteleja,33,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas nepaima detaliu,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas nespejo krauti,21,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"nukrovimo liftas nespejo krauti detaliu, kreivai krove detales",15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas nesuvaziuoja detales,23,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas nevienodai suvaziuodavo detales nukrisdavo dirzas,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas siauros detales nedavazuoja iki galo stabdo linija,41,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,NUKROVIMO LIFTAS STABDE LINIJA,15,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas stabde linija,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas stabdo linija,43,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"nukrovimo liftas stabdo linija,blogai krauna detales",35,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo liftas stringa detales,19,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"nukrovimo liftas, greiciai, davikliu tvarkymai grezime",51,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Nukrovimo lifte atsilieka detales,27,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,nukrovimo lifte numetineja dirza,25,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,Nukrovimo lifto reg,13,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"Nukrovimo lifto reguliavimas, dalinimo koregavimas",43,525140,22.71%,2017
Linija Homag_4,32,3201,MAZESNIS GREITIS DEL IRENGIMO,"nukrovimo lifto reguliavimas,vandreso auksciu regulevimas,paskersuodavo detale",17,525140,22.71%,2017
