,Time,RPM,MPH,Throttle,Load,Fuel Status
2563,12:34:29.188220,1664,40.397762585500004,21.1764705882,31.764705882399998,200
2564,12:34:29.537969,1663,40.397762585500004,21.9607843137,36.862745098000005,200
2565,12:34:29.888419,1662,40.397762585500004,24.3137254902,49.411764705900005,200
2566,12:34:30.233995,1671,40.397762585500004,25.8823529412,52.941176470600006,200
2567,12:34:30.584949,1674,40.397762585500004,26.2745098039,54.509803921599996,200
2568,12:34:30.961722,1677,41.0192666252,27.843137254899997,58.431372548999995,200
2569,12:34:31.285008,1685,41.0192666252,30.5882352941,62.352941176499996,200
2570,12:34:31.634250,1699,41.0192666252,32.9411764706,63.9215686275,200
2571,12:34:32.57818,1709,41.640770665,30.9803921569,61.1764705882,200
2572,12:34:32.408356,1723,41.640770665,30.5882352941,60.0,200
2573,12:34:32.758044,1727,42.2622747048,27.843137254899997,50.196078431400004,200
2574,12:34:33.108670,1732,42.2622747048,25.098039215700002,47.8431372549,200
2575,12:34:33.458211,1737,42.2622747048,25.098039215700002,47.8431372549,200
2576,12:34:33.808715,1740,42.2622747048,24.705882352899998,47.4509803922,200
2577,12:34:34.158414,1746,42.2622747048,24.3137254902,43.9215686275,200
2578,12:34:34.507885,1748,42.2622747048,21.568627450999998,27.843137254899997,200
2579,12:34:34.854624,1745,42.2622747048,20.7843137255,27.450980392199998,200
2580,12:34:35.280440,1738,42.2622747048,20.3921568627,27.450980392199998,200
2581,12:34:35.604856,1731,42.2622747048,20.3921568627,27.843137254899997,200
2582,12:34:35.984110,1728,42.2622747048,20.3921568627,30.9803921569,200
2583,12:34:36.303904,1725,41.640770665,21.1764705882,32.1568627451,200
2584,12:34:36.654415,1716,41.640770665,21.1764705882,32.9411764706,200
2585,12:34:37.34121,1712,41.640770665,21.1764705882,33.3333333333,200
2586,12:34:37.374659,1716,41.640770665,21.568627450999998,39.2156862745,200
2587,12:34:37.774395,1715,41.640770665,22.3529411765,48.2352941176,200
2588,12:34:38.124976,1720,41.640770665,26.2745098039,58.8235294118,200
2589,12:34:38.504267,1720,41.640770665,31.764705882399998,66.2745098039,200
2590,12:34:38.823925,1731,42.2622747048,33.725490196100004,69.4117647059,200
2591,12:34:39.174368,1742,42.2622747048,34.509803921599996,65.4901960784,200
2592,12:34:39.523997,1744,42.8837787446,31.3725490196,61.568627451000005,200
2593,12:34:39.873401,1753,42.2622747048,30.5882352941,60.7843137255,200
2594,12:34:40.223328,1761,42.8837787446,29.8039215686,59.607843137299994,200
2595,12:34:40.574854,1772,42.8837787446,29.4117647059,59.2156862745,200
2596,12:34:40.943254,1774,43.5052827843,29.0196078431,59.2156862745,200
2597,12:34:41.323826,1783,43.5052827843,29.0196078431,58.8235294118,200
2598,12:34:41.715851,1789,43.5052827843,28.6274509804,58.431372548999995,200
2599,12:34:42.73908,1795,43.5052827843,28.235294117600002,57.2549019608,200
2600,12:34:42.414806,1798,43.5052827843,27.843137254899997,56.4705882353,200
2601,12:34:42.784100,1804,44.1267868241,27.450980392199998,55.68627450979999,200
2602,12:34:43.188847,1811,44.1267868241,27.0588235294,55.68627450979999,200
2603,12:34:43.525463,1811,44.1267868241,27.0588235294,55.2941176471,200
2604,12:34:43.893947,1815,44.1267868241,27.0588235294,55.2941176471,200
2605,12:34:44.234636,1821,44.1267868241,27.0588235294,55.2941176471,200
2606,12:34:44.658127,1824,44.1267868241,27.0588235294,55.2941176471,200
2607,12:34:45.8006,1832,44.1267868241,27.0588235294,55.2941176471,200
2608,12:34:45.358596,1830,44.1267868241,26.6666666667,54.9019607843,200
2609,12:34:45.708115,1828,44.1267868241,27.0588235294,55.2941176471,200
2610,12:34:46.58696,1832,44.1267868241,27.0588235294,55.2941176471,200
2611,12:34:46.408206,1830,44.1267868241,27.0588235294,55.2941176471,200
2612,12:34:46.733518,1833,44.1267868241,27.0588235294,55.68627450979999,200
2613,12:34:47.114398,1836,44.7482908639,26.6666666667,55.68627450979999,200
2614,12:34:47.457740,1839,44.7482908639,26.6666666667,55.2941176471,200
2615,12:34:47.804655,1839,44.7482908639,26.6666666667,55.2941176471,200
2616,12:34:48.235575,1839,44.7482908639,26.6666666667,55.2941176471,200
2617,12:34:48.578914,1846,44.7482908639,27.0588235294,55.2941176471,200
2618,12:34:48.928112,1844,44.7482908639,27.0588235294,55.2941176471,200
2619,12:34:49.278952,1844,44.7482908639,27.0588235294,54.9019607843,200
2620,12:34:49.628363,1848,44.7482908639,27.0588235294,54.9019607843,200
2621,12:34:49.952614,1847,44.7482908639,27.0588235294,55.2941176471,200
2622,12:34:50.315895,1847,44.7482908639,26.6666666667,54.1176470588,200
2623,12:34:50.683932,1849,44.7482908639,22.3529411765,41.960784313699996,200
2624,12:34:51.28724,1844,44.7482908639,22.3529411765,39.6078431373,200
2625,12:34:51.377848,1837,44.7482908639,21.9607843137,34.9019607843,200
2626,12:34:51.704883,1835,44.1267868241,21.9607843137,36.862745098000005,200
2627,12:34:52.84245,1827,44.1267868241,22.3529411765,38.431372549,200
2628,12:34:52.404953,1820,44.1267868241,22.3529411765,38.431372549,200
2629,12:34:52.778354,1811,44.1267868241,22.3529411765,38.823529411799996,200
2630,12:34:53.127931,1810,44.1267868241,22.3529411765,38.823529411799996,200
2631,12:34:53.454504,1800,43.5052827843,22.3529411765,38.823529411799996,200
2632,12:34:53.834138,1795,43.5052827843,22.3529411765,38.823529411799996,200
2633,12:34:54.178579,1790,43.5052827843,22.3529411765,36.862745098000005,200
2634,12:34:54.524182,1784,43.5052827843,21.9607843137,34.509803921599996,200
2635,12:34:54.924893,1778,42.8837787446,21.9607843137,34.1176470588,200
2636,12:34:55.304435,1771,42.8837787446,21.9607843137,37.6470588235,200
2637,12:34:55.623733,1767,42.8837787446,21.9607843137,39.2156862745,200
